date,a_instance_count,a_cpu_usage,a_mem_usage,b_instance_count,b_cpu_usage,b_mem_usage,c_instance_count,c_cpu_usage,c_mem_usage,d_instance_count,d_cpu_usage,d_mem_usage,e_instance_count,e_cpu_usage,e_mem_usage,f_instance_count,f_cpu_usage,f_mem_usage,g_instance_count,g_cpu_usage,g_mem_usage,h_instance_count,h_cpu_usage,h_mem_usage
2019-05-05 16:18:00,653274.85,4148.137823,3089.494016,572715.3778,4663.396873,4342.230651,466259.9889,3872.322028,2477.38361,557308.7222,3797.335758,2992.283641,509071.7833,3286.557009,2704.966646,669108.2556,6699.236874,3506.230467,476178.8667,4105.459403,2446.389829,528748.4389,5517.89505,3345.067791
2019-05-05 16:21:00,653773.0889,4109.426442,3075.540092,570166.5556,4520.902508,4406.785331,460572.2889,3840.760441,2502.912786,559100.2278,3850.275145,3031.624828,500397.3944,3263.829911,2689.570455,675597.7333,6881.606986,3555.465772,483036.8056,4287.914154,2441.407906,525165.9222,5595.758376,3342.064232
2019-05-05 16:24:00,654158.0167,4219.986516,3094.023547,567757.1722,4702.263717,4418.070691,440919.2056,3829.589246,2483.012159,566043.3222,3842.953909,3046.023019,504989.5389,3399.95196,2700.169094,676015.0778,6810.251895,3578.726164,482482.0889,4284.694369,2449.80213,519567.05,5459.128644,3327.021069
2019-05-05 16:27:00,654728.6278,4280.042992,3104.407394,570659.5111,4828.209183,4439.158136,440909.8778,3909.367948,2505.228565,571085.9889,3850.944308,3052.684793,513195.0944,3507.241757,2711.67388,674118.4722,6816.753036,3609.377531,485045.45,4356.691366,2488.19022,510108.45,5379.201381,3314.424969
2019-05-05 16:30:00,655517.2833,4388.145524,3116.315182,566550.2611,4924.158533,4459.8598,443525.8222,3856.820958,2537.71016,570667.55,3905.360322,3091.801827,522831.9056,3288.157059,2714.463456,668870.3111,6799.449363,3639.914414,483912.7167,4360.046562,2436.967262,509442.8833,5363.511029,3314.23429
2019-05-05 16:33:00,655916.2278,4353.797384,3099.344501,563976.7278,4934.142185,4462.557738,446476.3278,3937.527683,2562.350609,568286.1222,3908.253036,3101.476268,502862.9722,3294.220166,2695.940668,658630.8056,6765.118794,3645.000216,479547.3833,4356.123759,2420.45973,510805.6111,5388.145479,3321.70719
2019-05-05 16:36:00,655512.0,4376.5954,3139.246285,563417.7611,4930.371411,4466.159629,441860.0333,4048.650025,2567.874863,562192.6722,3891.068075,3114.246748,497946.0889,3317.961052,2683.566083,667322.5278,6788.890235,3665.85362,498232.5111,4528.865785,2526.368027,521192.1,5497.204906,3373.253056
2019-05-05 16:39:00,657523.7333,4294.828389,3137.867201,566129.6444,4869.569012,4461.27316,444654.7889,4230.611133,2574.748934,557713.3889,3780.59562,3062.467898,497372.3111,3303.254759,2671.895223,684048.8167,6860.843495,3693.483154,506017.1167,4880.13829,2689.51811,531969.2,5612.913788,3423.725088
2019-05-05 16:42:00,659082.9,4249.741351,3130.488999,566534.4056,4862.16333,4468.559724,456296.1944,4412.866823,2608.442544,559140.9778,3798.285835,3078.943472,500339.5111,3310.986795,2675.324953,686390.7833,6889.298535,3711.908495,507762.6222,5046.574582,2773.06455,541990.4611,5700.289816,3448.373481
2019-05-05 16:45:00,656357.6944,4111.988431,3120.725257,570521.2889,4870.357823,4461.882723,468388.45,4436.512402,2635.969486,562597.4722,3820.207194,3074.198314,510391.1778,3219.256978,2671.631539,679437.4389,6980.484592,3719.086361,501983.6111,5214.054317,2790.279035,536836.2833,5585.935439,3425.342236
